,PHA-L,PHA-E,DSL,ConA,PNA,MAL-I,MAL-II,SNA,DBA,ECA,AAL,LEL,GSL-II,Galectin-3,UEA-I
ENSG00000271860,-0.0010083297124836787,0.025336351171574737,0.022841885640660687,0.014663253596119488,-0.025761440099212052,-0.0022248914547835555,0.03144951729513342,0.03967850629802915,0.06775968231754943,0.01615332027916089,0.017762040636020444,0.014164080709061399,-0.0068092939937599885,0.04414019485519295,-0.0175998634476334
COQ3,0.10416170170641115,0.025698885009606896,0.03417474683690248,0.0684329800462802,-0.017775391551931714,-0.014543719977138662,0.12465951903088668,0.08928502065824208,-0.013628358110878652,0.1034658420470034,0.038276404352172784,-0.004803149014082494,0.00898433842549436,0.013343544833346788,0.027043484410279962
MCHR2-AS1,0.013217453563208208,-0.002833680454141646,0.01385312689717484,-0.010974527484278693,-0.018861819205481016,0.031206309888740617,-0.007167559206561967,-0.03441849363349888,-0.013199222013941359,-0.04236764828196626,-0.02690420055174184,0.030420924921316317,0.01067453753409735,0.04039100554903024,0.046985345013596004
GRIK2,-0.008742062790166878,0.01183845083641047,0.03270863914466834,0.02279663155409587,-0.006998914620838228,0.020796732065727234,0.020811817045520608,0.04017766249056225,-0.022980542456218923,-0.002058857639548643,-0.015326366583139584,0.03394687700184928,0.04087963267637106,0.03123741425070348,-0.022435444642398834
HACE1,0.07499858920234624,0.04525117383517643,0.03824855803729061,0.07508941874882427,-0.014843412726336398,-0.003413467412614018,0.03303021085938601,0.08234154058965931,-0.017890592939407448,0.04032777906042944,0.05266964291411759,0.013520369908043447,0.04525424928110598,0.05000684598980608,0.04405105494214635
LIN28B-AS1,-0.0033754622155387705,-0.004542990966734332,-0.00368912589149395,0.013347645125555883,-0.010063461444664882,0.0061480040965755465,0.009051168282263102,0.006651130405255358,-0.007042261427162448,-0.0317771286611502,0.0020233651612969927,0.013954031923811176,0.053946066489638546,0.050081289570562494,-0.006875219186292414
ENSG00000286084,0.06810198102069527,0.07567211195838526,0.08181390530162341,0.08353125659088627,0.05991268600107737,0.008242450925366022,0.0898968132548113,0.09089751041948788,-0.018714922082469224,0.04341856396427802,0.04771899713855698,-0.011200423770800976,0.06660346246623995,0.022619889342537332,-0.018271004662660604
ENSG00000284999,0.0699896820231019,0.041579423822446136,0.035343869531839066,0.024552806743421012,-0.012329724465191521,-0.009744939917405618,0.031949655414038394,0.04989267203085217,-0.00862815875891209,0.06284502839277528,0.03287251626126175,-0.011194841687360275,-0.01512426211976538,0.03132763556036362,-0.008423499078413433
RTN4IP1,0.05626653285377851,0.04724728675363929,0.07205260933988811,0.05179888400885159,0.008171463469164683,0.023687407803620525,0.06801318983420725,0.08898943796148108,0.02279265067647038,0.0645375098090083,0.011309644004928843,0.022575920755767705,0.022212449404700626,0.0038297633318689823,-0.007368575181862893
SOBP,0.06300111471771459,-0.017496604614358705,0.03274801549354212,0.011460307070745763,0.008264334247904776,-0.03517203333392683,0.052865953735897545,0.0496846514386371,-0.01657059492106577,0.020815413512747676,-0.013269730553993267,-0.04892078319089375,-0.029046524069551504,-0.03807368043925805,-0.016177540880571318
AFG1L,0.07877636611811473,-0.0037934265536088453,-0.001706890183299491,0.009223988728806433,-0.0020237137188813936,-0.07313404654139394,0.04885170108644242,0.0505726035992211,-0.008336999801076226,0.0799630739433088,-0.014342034484069689,-0.06451661642361986,0.0008968823579681875,0.0047153112351547375,-0.003434092223741229
LINC00222,0.050903141847368716,0.007149075573892137,0.04596185490403288,0.03319230281957053,-0.021403113562253683,0.029497839992019728,0.019901945273915814,0.04209321738850744,-0.014977582205628042,0.00893703582767003,0.018111458280284345,0.020822240979864792,0.002767731566472426,0.04477416300033605,0.08966691291319995
ARMC2,0.07473635006476316,0.08635106068804921,0.08083884518355786,0.10018687508550628,0.035580437463743335,0.026718430941898307,0.09585569476879362,0.09670542127180345,0.06959151808094535,0.0947407729619464,0.07584795381354026,0.022593453906464455,0.03782493290824152,0.05119609057601364,0.0023138442586750976
SESN1,0.10152454336545635,0.08714374688360275,0.0835520647980598,0.06847818285917324,0.009026254589172411,0.008916342989186723,0.07021153626929683,0.10688510169183128,-0.02668603247665128,0.0449802531964692,0.05462032462782441,-0.0030112038949810208,0.01767203903168001,0.03594783991869736,-0.043792641932523906
CEP57L1,0.08201342760950726,0.044870335048465396,0.054493886731020194,0.042258137445530634,0.03413754670406705,-0.010410394175815895,0.07677542204813297,0.0943828796903666,0.0007907686332457256,0.08235689597967727,0.05769254025454757,0.01305710183830044,0.023658954899755752,-0.0020342114479803292,0.04346125046047845
AK9,0.11145671249386509,0.0944271444472186,0.0926941232207414,0.06055037825830831,0.0033155247324849896,0.04471600066495077,0.10953996324274982,0.09822387548797837,0.060146242615377314,0.03424473262947742,0.04119896989493864,0.01877687999237489,0.03980173018268909,0.03905578476229588,0.06322681130866589
WASF1,0.013965052817070838,0.0026008054639729532,0.055499062302561075,0.04080404224671306,0.0602794505150039,-0.005815261183866949,0.007462642636620676,0.04441461303250777,0.00956026688371287,0.00955075566703224,0.053452966898148296,-0.005443448355272629,0.04008909465935111,-0.035650702500987445,0.04711114852607697
METTL24,0.031621884306543155,0.019560223075864334,0.013475032016921419,0.006381931944742086,0.023959120250146123,-0.031857364571077074,0.023658933477340396,0.02817213358056397,-0.008258143228602048,0.025114937277528445,0.012097053931842489,-0.04872700895799125,-0.013723548260208723,-0.014731593100783352,-0.02657317175786941
SLC22A16,0.023661658250073228,0.04187991958678571,0.012388978420364478,0.03467984960126546,-0.012329724465191521,-0.007437034638962958,0.05797391982881907,0.04488297224897094,-0.00862815875891209,0.036593704181168245,0.026540231737912996,-0.000601867793618656,0.03477951886034247,0.015316386339658688,-0.008423499078413433
CDK19,0.02220411527136583,0.051008193632980904,0.027984233366389943,0.048203020705502884,0.00010503098401193198,0.04086580547752656,0.05933978945452313,0.04900115856233458,0.003270217374333767,0.052638971944157016,0.0391001430888461,0.02567926285301654,0.015253235649910254,0.024098708573728915,-0.013446803874975592
SLC16A10,0.1343372087279255,0.04030180761640581,0.11501090923234963,0.07462111926976853,0.01925619146652985,-0.06352544066173858,0.14074012972925085,0.13590358888317722,-0.02125219568789794,0.1627361002530445,0.05867404093248389,-0.05527730825877577,0.044369791000936534,0.0479325625928345,0.09010187726576253
CCN6,-0.00846074434676687,0.01439209694780435,-0.01762014935397653,0.02627036345132343,-0.012329724465191521,-0.00468120856340833,0.0051148796830599065,0.007842916648862174,-0.00862815875891209,-0.016832632255653873,-0.024706420503071678,-0.02838288354449088,-0.01512426211976538,-0.0169239867645742,-0.008423499078413433
MARCKS,-0.011135986460818287,0.026541481694458136,0.020609408932447365,0.037449710510356005,-0.012329724465191521,-0.01290925542124679,0.045480624482432626,0.03661356958539598,-0.00862815875891209,0.0410920625114216,0.0680145808382327,-0.014523452619020607,-0.01512426211976538,0.03031124013545434,-0.008423499078413433
DSE,0.052427625234608685,0.03280260887746457,0.03466575776734747,0.0725293211645919,0.05159632676547066,-0.035610164646145075,0.09540495237530168,0.10123276696129622,0.032860546008731846,0.09762182582495052,0.04561997137832989,-0.03747571082269866,0.04836356307620912,0.019038337179903567,0.04156808689024275
CALHM6,-0.012244759443846611,0.010181381020118799,0.01959905915532126,-0.0008200131648067256,0.04588275397382815,-0.02101710366873494,0.029317800605004943,0.005814708004840388,-0.0030137861845499127,-0.02178188124587842,-0.005803519715694672,-0.025205610108650054,-0.012201063906758383,0.042000927118997465,-0.016657006458507623
ROS1,-0.036253762449584684,0.006513801470107344,0.022804450374728055,0.023748000554789886,-0.010063461444664882,0.011953690737347283,-0.004997007468098078,0.016769025342761684,-0.007042261427162448,-0.004169432991242359,0.0003560352877855063,0.03478950822320614,-0.012344349555495132,0.014790454386218696,-0.006875219186292414
ENSG00000253194,0.10037823912136876,0.04452310852401572,0.07628413844761002,0.05035511881591548,0.007750276288652848,-0.01528802005219179,0.041465914849819506,0.11067161940401234,-0.005424979061498225,0.12439532518313669,0.017738677468417098,-0.013856030724332398,0.04810821531613954,0.0019522015767610042,0.013692795446725513
FAM184A,0.18667138579748577,0.07429232562421008,0.1331485729512733,0.10040025666489943,0.07031314274560509,-0.054185986479202836,0.16461578516263822,0.16424787506078556,0.02411763800312379,0.16666712701816674,0.07405044320591692,-0.06621456639907065,0.13571444784535708,0.02064156664382491,0.02617580305550041
MAN1A1,0.06715771584837275,0.061385952965002835,0.0043157482099140596,0.0077884121356405775,0.0014785797835021744,-0.02471473810194754,0.056036841998357595,0.02536906005846254,0.0220832002938738,0.043652407422455554,0.02448405227113484,-0.03527949531357113,-0.04987558598096619,-0.053686918678013444,-0.02110838872410188
ENSG00000287100,0.07523510868386393,0.08254125325406265,0.05074018495872692,0.055005426015184856,0.05169424553656486,0.021438629538321916,0.0388391680077498,0.07825589878068165,0.041862947112983495,0.04752199521027393,0.044371614714792194,0.026695454904600374,0.01357959915149172,0.0017577544183735097,-0.01313362875556949
ENSG00000286540,0.028860540955253804,0.0208435858918181,0.014173445129511799,0.01723152579411953,-0.007113315536293231,0.010074211227464908,0.03369796429198281,0.03376591150832126,-0.004977792968743403,-0.022461530184922952,-0.02213301780048004,-0.013478571990531587,-0.008725551735987403,-0.026881040806520137,-0.0048597198610228
TBC1D32,0.06549449786303574,0.051806049421387196,0.05887756023308296,0.08651254528820997,0.05107051910125576,-0.012656043537395767,0.06820815921250956,0.12580933462574803,-0.01752915166574619,0.08450607703017915,0.05802539558812218,0.023911675566293044,-0.0044392137324456415,0.029193464471358465,-0.0035091364338291305
PKIB,-0.004373351770120595,-0.0145008107552885,0.03638902446684373,-0.01864301719874651,0.03364503085481505,0.016340787362710392,-0.017929800314708904,0.00442444115216251,0.023241140382828523,0.0026221875262390205,-0.02458501830876653,0.019855922582271042,-0.032805305863650935,0.007736514123960183,0.024640378615323526
ENSG00000285941,0.0022656333159184893,0.028416660620914004,0.02312949146886102,0.0006969304595688487,-0.01745619844366768,0.04089859253087875,-0.015159677196858514,0.000692394669205381,-0.012215589401388895,-0.0020956077568348203,0.0065412711334013034,0.03886326723074205,-0.021412653755727665,-0.0026036567212996986,-0.01192583596802645
NKAIN2,-0.029043686188801116,0.014876244640269246,0.012221168697577004,0.017060226747833484,-0.022569208667264008,0.022354278832657233,0.00100252597061514,-0.008789310538887608,-0.015793598307400923,0.0014942017939372802,-0.0029365254724239924,0.015646996492336463,0.0015250502441101859,0.01869340515497848,0.08304159573903429
RNF217-AS1,0.035058884021710646,0.006425691119471884,0.021120615028953793,0.024008845000742803,-0.029503009019215685,0.0006177696119760801,0.014412160787088646,0.03931327925008633,-0.020645769206121028,0.04126724361645196,0.03776616291791298,0.0027208427465367116,-0.015434683058536208,0.01581356444302695,0.0174449530270966
RNF217,-0.02140698017770842,-0.013915689701846886,0.025027940522936446,-0.012754162259046771,0.004118718172981211,0.029378173512494492,0.015809085810579476,0.010131826137322084,0.03181002139168731,0.059199873898338466,-0.014867066904926542,0.06382703348199452,0.05028865331292215,0.05524756636122731,0.01888337396456367
TPD52L1,0.031529939326892846,-0.0059701611605859255,0.028122577586392992,0.004153799537776806,-0.0033705738369435895,0.006715695785691841,0.013526907802713652,0.03657464895183665,-0.0027696944111704567,0.04545012946594912,-0.004407434068705353,0.04139689167130736,-0.006017746159512983,0.01879584752747561,0.025843219316772772
THEMIS,0.41203297998522853,0.19403308091523117,0.24416765041427294,0.2582255704407806,0.1369564925025668,-0.11384826051041479,0.3816295396130731,0.410058022878513,0.04533242276006081,0.38619876157438093,0.17977898285449573,-0.16071420755849275,0.09646132101102127,0.09296204448111957,0.1059963630189397
PTPRK,0.12263249656006929,0.0294997612888169,0.11222079840685553,0.05669371456813374,0.10555110257958057,-0.03463634838748626,0.1495047410837103,0.13812125088727695,0.009437761279921167,0.1521560185031257,0.047801950487946686,-0.04712987314181608,0.07228724251286092,0.011123847073116281,0.03415311292779658
PTPRK-AS1,0.0685905965101075,0.0004280650003886936,0.08100790805223262,0.018433277694617358,0.04846857203558047,-0.007866691394842116,0.07595505005168426,0.06402252460721328,-0.00862815875891209,0.08289546417809755,-0.015875792947802364,-0.009723174798415581,-0.01512426211976538,-0.0048037391884495125,-0.008423499078413433
LAMA2,0.08749655205416997,0.05677520502721426,0.05340008938054924,0.07126180236597769,0.009499450102971119,0.022447510943193423,0.07027901555775655,0.050375355575501275,0.07078206680084514,0.06233126442495993,0.018512541707180714,-0.0028347895670668153,-0.0036399990629371534,0.03196664635737128,0.009675151136811192
ENSG00000226149,0.059371783537882875,0.03380761654388436,0.0465723669132575,0.03609630722156396,0.07880980177780171,0.030881199966892876,0.019983850691048993,0.047436748880530934,-0.006307967184791106,0.06524741787638658,0.04232626325437301,0.02558330034712838,-0.009129784747105974,0.034839079702672096,0.013585582733071906
ARHGAP18,0.016960819214152403,0.02361139212907104,0.0041569180902439095,0.043164401369781204,0.021120132022985693,0.03764683946878972,-0.0018714042075641335,0.03558486905578447,-0.012792184744547432,0.00212059495809324,0.047979701903120744,0.06888090472171442,0.008365581028410146,0.03123393806119794,0.0011929934054573002
ENSG00000227678,0.020576800213714722,0.057997923475490314,0.05763987534524636,0.04960530540096426,0.040872202941009086,0.07559035929696693,0.01956770770918217,0.04588902287804608,0.03119828821387416,-0.009476242580823838,0.01770493748265926,0.07510710115386214,0.025284210036870886,0.07164798265562618,-0.005346393372007187
SAMD3,-0.04621655970654886,0.07788859538122203,0.020631221681192986,0.03626527802652455,-0.02123446859825443,0.15921105564977997,-0.05722099833038712,-0.07852298763848956,0.046550907760899464,-0.11319006648846335,-0.0024976611587294952,0.1395360224798011,0.037896193127892996,-0.008109246436528278,-0.0342008994846608
TMEM200A,0.028824351584682946,0.007146788005867742,0.02754521575353839,0.017207505218821088,-0.020069801997242946,-0.021100035073954877,0.04144649161052611,0.04177909706879021,0.010504801967826131,0.043642511650701106,0.010404256854518117,-0.008121135579996252,0.015320775931310409,0.016102141061938285,0.010674076258244052
EPB41L2,0.08515129208707282,0.03840019702992761,0.08865901127659762,0.07893204288157038,0.024055939067651296,-0.003686716345747821,0.11891794836029773,0.11352361036171964,0.0765207267182358,0.10436075636316228,0.0691929247649354,-0.01426810892359225,0.04706482105961183,0.0015094275495035354,0.02608932338917206
ENSG00000290067,0.19310024718202556,0.09493268007008394,0.14729114287954045,0.11439662929932283,0.11928942991533469,-0.036862067989853836,0.1649870810951954,0.1923910480223015,-0.005386447097364508,0.18270578836521106,0.05898981379593863,-0.05509064890311512,0.05207415662095421,0.05292084883411253,0.04153702750597004
ARG1,0.06028907215137879,0.003675823100342029,0.04388966871197046,0.021316266472256058,0.016328352403820606,-0.006679336051709011,0.057309460736696,0.021100759580877114,0.0013160521093880616,0.06416827376260685,0.023393727888268753,-0.01554646025058917,0.017801977578924565,0.016965504419029675,-0.016311042986743435
ENPP3,-0.027847684269477174,-0.01861047181116283,0.00968380168107738,-0.005179959574785139,0.06893084426594244,0.004760491864479951,-0.0041079760096618375,0.046594690000909045,-0.00010062534083925505,0.024092545825398628,0.005872877153634144,0.08081260654755151,-0.0260307154990235,0.060650953964226276,-0.039472586668831175
ENPP1,0.00897752923938888,-0.05129571685456995,-0.03767814967617243,-0.04443114165494065,0.028709323678316627,-0.078928450025427,0.02985806547655328,0.05333125123546109,-0.03068554826947147,0.10289681728033806,0.010318332973819608,0.012730424794508746,-0.023000089916904297,0.06601299049242548,-0.029957687936782364
LINC01013,-0.034624118800351496,0.0147749127383134,-0.012337563972264983,-0.013590888839139637,-0.010063461444664882,-0.0035258915568552257,0.012645113725761712,0.038184389992500394,-0.007042261427162448,-0.004768416526486907,0.004176780886355113,0.018012868333271453,-0.012344349555495132,0.03325528012832812,-0.006875219186292414
MOXD1,0.00753379815349922,0.02262413273597499,0.018591000864708895,0.020168843054914617,-0.010063461444664882,0.03376153965782919,-0.012970180730168427,0.005286578342813206,-0.007042261427162448,0.03966197829545344,0.042290708355624304,0.02742233531478683,-0.012344349555495132,0.004800523695985426,-0.006875219186292414
RPS12,0.11430715138457968,0.0016902444227759033,0.11057601716487772,0.09458726308542116,0.08119886716987233,-0.08577381605546193,0.2043294940115051,0.2884280612517898,0.013768697810346245,0.2538294115277992,0.12496319561016772,-0.018912251022855122,0.04374142172762514,0.10327306284672945,0.07311594735075908
EYA4,-0.041274050739622,0.0006253075767545431,0.035711523512593456,0.0002779278353890248,-0.007113315536293231,0.017925148253006524,-0.010630491828192517,-0.018480930990151145,-0.004977792968743403,-0.022461530184922952,-0.0018851466265393092,0.01750824815264928,-0.008725551735987403,0.020452965831047932,-0.0048597198610228
SGK1,0.08567673141398659,0.03235717603638334,0.07229962539994213,0.02920984640120159,0.06565435279068545,-0.03338611952832917,0.06617732062538749,0.12325080510243887,0.033951897975463365,0.12736373067405055,0.06376070538061249,0.009188005243565615,0.006032777307705927,0.053190359276657634,0.037121178716526
LINC03002,0.0524853350627477,0.03152134394481559,0.015182373908915088,0.06076407274003497,0.026482008883815935,-0.026446860040329635,0.07257773213320454,0.06413441938191054,0.04881946713175444,0.033754205415372135,0.035049352242123334,-0.03810661601794891,0.09111590087472995,-0.008282947161817066,0.05153486706380138
MYB,0.06220670556243684,0.025694849502608395,0.08324776808854853,0.03424934130868948,0.04949251230026682,-0.01988377410661493,0.09547396748489206,0.07640804143678863,0.08134259427480303,0.08431641886847993,0.020828589110016508,-0.0035518332915912172,-0.027684530070646574,0.004863926486232406,-0.015418974604495813
AHI1,-0.058808974227866725,-0.15771841973125492,-0.05959571242630927,-0.07270770461896459,0.018013695494129414,-0.11940484966032644,-0.03133802767661262,0.029026338806549257,-0.027944890448463194,0.12189271351108068,-0.04697893432033864,0.023051042438802898,-0.007565952463260096,0.06643102809238435,-0.02044851331189511
AHI1-DT,0.05029005068928339,0.02628137302526039,0.02764875780529489,0.015942716722510117,-0.027716698276588354,-0.025736253625185283,0.038342475146865604,0.04633210031365898,0.014123279289566916,0.0560570625300131,0.05926775001059012,0.010364545325035633,0.005076129321441146,-0.027533176423136907,0.014480465886172548
PDE7B,0.002016073368065232,-0.11357758700667371,-0.018854305103406823,-0.03269050770391601,0.04736460217505876,-0.1170801258618275,0.02834819804531681,0.1207889974262146,0.004072407835330686,0.14470457853049767,0.017784741016317645,0.03633196897157519,-0.02241586183106675,0.08632976280819232,0.03453893602315252
ENSG00000286313,0.0097918824442406,-0.009445436418440162,0.020806248560446508,0.002170180305642404,-0.0025341594120746537,-0.03236694441517885,0.03909587364502759,0.0720650018736769,-0.011122119821584736,0.0751086271423031,0.01806299492761878,0.04513750376476276,-0.00477535159421918,0.02489810608475109,0.00921616132458128
PDE7B-AS1,0.01832849971664642,-0.06308397347815956,0.010380286822287864,-0.0062071583555941695,0.002472934193761215,-0.08905144532582517,0.04785374458728976,0.10576225349168655,-0.020929189111286228,0.12727706598514382,0.006250281176432276,0.015712155192908132,0.028294259847883054,0.09886939664065694,0.05189154930133574
MAP7,-0.001123848586844314,-0.056506852602824675,-0.013592416293834312,-0.0332239083727345,-0.016472756895562875,-0.0639987326505357,-0.0001764636706363718,0.016107740281294216,-0.011117482535071393,0.06412612205639125,-0.017562869673052678,-0.015619344917827372,-0.034149870835308724,0.0017472247713907463,-0.010733259812910297
WAKMAR2,0.032019251391420034,0.04477345181332174,0.07303386617219468,0.042555852312715615,-0.023315773031836285,0.013076403620683323,0.06196533048049703,0.07873533894602036,0.00289779165438998,0.06349281724226576,0.032158256892328416,0.00242688067678692,0.06810664604646062,0.022310816795013858,0.06043589976793605
TNFAIP3,-0.04658769519785726,0.056566768906607806,0.06279909170285505,-0.001550944915558222,0.006904731756615817,0.15211049234136395,-0.04427084108807913,-0.06804367532668446,0.0031155337346034416,-0.07996975143142458,-0.02934366308565863,0.1312103137041147,0.018311426270560004,-0.011829236066760245,-0.03404616867647325
LINC02865,0.040740561697180565,-0.011466490191375666,0.030599252721518273,0.0092902237282035,-0.018861819205481016,0.0016199204359969024,0.03351045528013829,0.02354831288531609,0.043459705143195644,0.05271727917399669,0.014033197716337317,-0.0157834215524491,0.008806217842762778,0.004981487103547099,-0.012886136842969765
NHSL1,0.04380404539665748,-0.021245238177779506,0.008949041338856054,-0.00829303699382599,-0.011596878900171437,-0.02459074602070489,0.007550832554380534,0.03752955146275208,-0.024067822156470825,0.0644837088885198,0.008087247512110964,0.025901637428801555,-0.023848111673431538,0.040586637673677546,0.009924781266445042
ENSG00000226571,0.05563793682643047,0.03137310163410989,0.044928147089701394,0.06782178675735896,-0.01842667174594161,-3.5900162927318974e-05,0.061120100073308314,0.07482205847881004,0.031751467510204724,0.04889183503628878,0.034171662198388804,-0.012289124974184239,-0.014454198650511398,0.03126960682873939,0.0629919629907742
LINC01277,0.12304734072867099,0.0595891930320076,0.09284506761180832,0.0757633717750495,0.030660802929850146,-0.0036063321843920085,0.11389830270882198,0.10501646179377784,0.0644128927239532,0.08831520514482556,0.07303410856059019,-0.014321722872257591,0.11174180078422663,0.04502563315082363,0.10718741734284952
AIG1,0.08723738076810754,0.01788859673187745,0.03825498581167445,0.03370929249245395,0.006013810686915817,-0.030494209901797728,0.031092584017597277,0.061543233945732294,0.03937521172198258,0.0979877749611193,0.053328435107515955,-0.014093779274442478,0.034235889358700505,0.048453723084759,0.042232772795910076
PHACTR2,0.021051608525549263,0.0036116863263699925,0.0557656186032159,0.02513697880308891,0.046785202824625144,-0.012683497935408274,0.026399410492045885,0.08138283511794447,0.04737621599092489,0.03882284673908495,0.033314578125384374,0.03581123029135335,0.0077106685366635334,0.0005391102175505714,0.016298734477959365
PLAGL1,0.01446243964506572,0.004938428590739252,-0.015153239810182486,0.008173795476105463,0.00800797691077698,-0.000927530943001355,-0.03510983159659081,-0.005495454142396063,-0.05175637376708388,0.02360562306548419,0.011356036531618366,0.011457114400041326,0.007600493602144636,-0.0007239435770043221,0.015858343165904495
UTRN,-0.1396499408291765,-0.07689946282701338,-0.1258016337473394,-0.10524575039280233,-0.042732882295498986,0.023784254125952243,-0.16016764701420375,-0.20436565961800848,-0.04068248005563743,-0.13673320188792348,-0.07410423736667032,0.00493250215433685,-0.028394559659349748,-0.09620251959223576,-0.03409689778082483
ENSG00000225311,-0.01598095785788449,0.014380633202136969,0.024132645714142874,0.006777438705585339,-0.009092401534635166,0.019890952440504275,-0.005642667834065079,-0.02318453554086878,-0.028844939659794542,0.028484060810457647,-0.0027230211796862402,0.022649521628959255,0.03198390473323998,0.0004618556250246623,-0.004780714239972028
EPM2A-DT,0.10135938404687739,0.07585841646992757,0.08491032301237762,0.07462771957785203,0.04913027861036233,0.027471362957582412,0.06012292800396737,0.09519987984948824,0.024606868414783763,0.08214718889996764,0.05187243557275098,0.025758749052816266,-0.004608751573271172,0.03401121016947236,0.05733500377484821
STXBP5-AS1,0.07731830542513098,0.056499906591540916,0.06222356496829465,0.04121773474374595,0.056340933244774016,-0.002667279218907571,0.07902588950984947,0.10627856142747331,-0.01777889304014092,0.059327567644725396,0.0650734185892584,-0.008490294896052334,0.003685776556079574,0.03988358587519398,0.06388765950198526
SASH1,0.0074564117061427584,-0.056331805725565405,-0.05954836407398383,-0.06752304821130556,-0.018861819205481016,-0.06654277398662793,-0.04474577417401775,-0.06948672556360587,-0.013199222013941359,-0.036947852834617066,-0.05962264492540868,-0.07142971587595845,-0.02313685910213797,0.00447158010526238,-0.012886136842969765
UST,0.02849948434544441,-0.059199947565266184,0.02636078526727768,0.02403868744323585,0.047421968275814394,-0.06715648024662142,0.08203101663250631,0.16861181797859198,-0.020768149003324216,0.18614630115095954,0.06336531769483299,0.031424911310111436,0.026012061258100554,0.08200620947927989,-0.00516223464062116
UST-AS1,0.06029225296473805,0.039158527126396434,0.024162342023629792,0.046708319192110125,0.05328368304789421,0.014868202284568255,0.07494867075576714,0.04947273108528604,-0.014115779292221058,0.04794392802260913,0.04138546357391211,-0.009263390472670779,0.035135904483315814,-0.00023477265949301888,0.040968006669906055
ENSG00000289359,0.0013022952034213912,-0.03682992802068025,0.08420179431082922,0.03157483518578648,0.017460261152617382,0.024494129208458452,0.09055385192240605,0.14904967960920537,-0.02846257688468796,0.12978009267763027,0.013196869026316723,0.09611385048792857,0.015970764469781924,0.1008920481519068,0.05400735910126186
PLEKHG1,0.17319193994019558,0.08149300594092233,0.07237556989310695,0.09190208768201807,0.049633639408903495,-0.04042515362658268,0.1483797527826882,0.14853674444395187,0.06426265424146664,0.14178884389697857,0.07673337531431346,-0.03762201735500003,0.042309930853087534,0.050286614584150756,0.09824049876247798
MTHFD1L,0.11891165764187729,0.057934369202027707,0.06840978518094402,0.07877341640105244,0.06315262558824875,-0.08037513767921278,0.15061178934658104,0.1616486016570381,0.025374771668306706,0.1739028686525222,0.07422632044575138,-0.07261347016106486,0.04315987047748962,0.04443817177199495,0.015736322223121713
ESR1,0.05904466017942439,0.049172352437807904,0.05132640251740258,0.04049636614025508,-0.017309029292807393,-0.01836343175331607,0.04784839259409366,0.060255417857265764,0.011161243872030166,0.046377977629623195,0.00832404578590448,-0.019766798037582228,0.020063469122681064,-0.030025626911447046,0.015067337343283771
RGS17,-0.029155272231640435,0.009661074288662292,-0.0027743593125393886,0.03225021887906233,-0.025924676220409646,0.007903117750886776,0.020222947543700194,0.010100591812345927,-0.03110903584799189,-0.029523864331511485,-0.0027032695575099504,0.008412725944460384,-0.026014382771380348,0.030907734599238266,-0.004322610478542157
ENSG00000287092,0.12306506810998183,0.020173603704317276,0.051328565032717724,0.06956650528834853,0.0625582648880151,-0.058888697362288765,0.10377990172228294,0.13091678516977728,-0.03110903584799189,0.13942258036031457,0.0756114307726154,-0.047866387271076685,0.04688673061725635,0.011800290668324756,0.04709217506332027
ZDHHC14,-0.02368666090582202,0.03245736053461373,0.013491776522882842,-0.013250072203602112,0.044870658842871454,0.019666830148195404,-0.04622013352101967,-0.09622583933060273,-0.040537952624637906,-0.08901613288733093,-0.06607949477428215,-0.020037202124777054,-0.004918416592799018,-0.02366558599103675,-0.021933649362025652
SNX9,0.12864225751338668,0.08076293911255483,0.0962932192027775,0.11636975002446891,0.07671942574149489,-0.00809460487976338,0.1202284749554311,0.15557205670725313,-0.012808613967491273,0.11321739297412134,0.037602485261664945,-0.02356147394885012,0.10256745012989421,0.008732479981076064,0.04660017112156201
SERAC1,0.04174367912189616,0.06632528051595225,0.06281600710411149,0.06546346516941923,0.05960616978585822,0.028963021624483973,0.0750727025608027,0.05726694946719489,0.002937368084628494,0.03941456971270433,0.05529139428406394,0.022096534700751288,0.03901743652229421,0.05499802341491357,-0.009740844080190653
SYTL3,-0.07911541255021541,-0.05956560086106781,0.0011250094208327896,-0.04582058037222652,-0.04117603677869284,0.03113835027955156,-0.028898616055118176,-0.012954401697988751,0.012682744119971527,0.005697796738482115,-0.03568701058377971,0.09269230378418093,-0.0036761725718265923,0.06536409400849835,-0.023231196790554527
ENSG00000285159,0.049566580101437524,0.02130474381649383,0.013896917475226556,0.03860182925216587,0.04979395073874802,-0.012492574577873672,0.029068373972598757,0.048166256880297305,-0.00862815875891209,0.0745376309069967,0.05143492781487156,0.009218211393107944,-0.01512426211976538,0.03643119769439345,0.07982593805969611
RSPH3,0.05029681040337965,0.03942182467990207,0.058080665156325616,0.07340065133300151,0.028809412573048147,0.0072596831226942925,0.09545436493046307,0.09472287312656046,-0.014270853462937827,0.07737439094560258,0.02877191544583911,0.010489662505379723,0.03463413673776123,0.06999963714430106,0.03150399911211817
TAGAP-AS1,0.05131027825060429,0.041165800126477844,0.04162480415191404,0.03194437116622045,0.06103860739420362,0.029066638778203042,0.044826450232767545,0.05491730031030512,0.026828068907492827,0.05486915954953409,0.03254838540346582,0.02546146827321119,0.04335228769663085,0.061621784773090466,0.04192160255359313
